user,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred
17694,54.0,na,619.0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Virgo,0,0,,0.0,1
23033,32.0,R,613.0,56,4,103,55,0,295,0,0,30,1,0,0,0,1,0,Weekly,0,0,0,0,Scorpio,1,0,66.0,2.2,1
32108,27.0,na,,0,0,3,0,0,6,0,0,1,1,0,0,0,1,2,Weekly,0,0,0,0,Pisces,0,0,2.0,0.06999999999999999,0
27439,34.0,R,572.0,5,0,45,4,0,116,0,0,12,1,1,1,1,0,0,Weekly,0,0,0,0,na,0,0,28.0,0.93,1
41841,64.0,na,,0,0,0,0,0,16,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,11.0,0.37,0
43809,25.0,na,465.0,2,0,56,2,0,101,0,0,7,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,27.0,0.9,1
31702,21.0,na,515.0,0,0,30,0,1,127,1,0,18,1,1,1,0,1,0,Monthly,0,0,0,0,Aries,1,0,47.0,1.5699999999999998,1
18947,27.0,na,,0,0,2,0,0,5,0,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Virgo,1,0,1.0,0.03,0
65569,25.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Monthly,0,0,0,0,Scorpio,0,0,,0.0,0
8489,24.0,na,526.0,2,0,32,2,0,68,0,0,4,1,0,0,1,0,0,Weekly,0,0,0,0,Libra,0,0,14.0,0.47,0
68068,41.0,R,517.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Libra,0,1,4.0,0.13,0
9466,26.0,R,634.0,0,0,100,0,0,269,0,0,10,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,56.0,1.87,1
52956,26.0,na,523.0,0,0,4,0,0,0,0,0,0,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Scorpio,1,0,4.0,0.13,0
50118,32.0,R,577.0,0,0,2,0,0,27,0,0,2,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,17.0,0.5700000000000001,0
9375,25.0,R,560.0,0,0,0,0,1,222,0,1,12,1,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,65.0,2.17,0
43983,19.0,na,591.0,2,0,32,1,0,42,0,0,4,1,0,0,0,1,0,na,0,0,0,0,Libra,0,0,21.0,0.7,0
47254,52.0,na,547.0,0,0,0,0,1,168,0,0,34,1,1,1,1,1,2,Bi-Weekly,0,0,0,0,Taurus,0,0,60.0,2.0,0
48353,26.0,na,,0,0,3,0,0,99,0,0,2,1,0,0,1,0,2,Bi-Weekly,0,0,0,0,Taurus,0,0,28.0,0.93,0
60752,31.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Semi-Monthly,0,1,0,0,Cancer,0,0,,0.0,0
34757,50.0,na,603.0,1,0,23,1,0,37,0,0,5,1,1,1,1,0,0,Monthly,0,0,0,0,Aquarius,0,0,17.0,0.5700000000000001,0
60646,20.0,R,,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Taurus,0,0,1.0,0.03,0
68905,21.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Sagittarius,0,0,,0.0,0
54902,25.0,R,509.0,0,0,20,0,0,31,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,12.0,0.4,1
43775,28.0,na,541.0,0,0,38,0,0,115,0,0,4,1,0,0,0,1,0,Weekly,0,0,0,0,na,0,0,37.0,1.23,0
32524,23.0,O,504.0,0,0,70,0,0,164,0,0,6,1,0,0,0,1,2,na,0,0,0,0,Sagittarius,0,0,35.0,1.17,0
13602,31.0,R,,2,0,3,2,0,27,0,0,0,1,0,0,1,0,2,Weekly,0,0,0,0,Pisces,1,0,2.0,0.06999999999999999,1
32802,23.0,R,563.0,35,0,48,35,0,185,0,0,96,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,39.0,1.3,0
30613,40.0,R,572.0,3,1,79,3,0,245,0,0,17,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,63.0,2.1,0
23337,28.0,O,544.0,6,1,46,6,0,113,0,0,5,1,0,0,0,1,2,na,0,0,0,0,Aries,0,0,15.0,0.5,1
40861,23.0,na,482.0,0,0,0,0,1,124,0,0,2,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,52.0,1.73,0
3559,55.0,O,594.0,0,0,0,0,0,223,0,0,26,1,0,0,0,1,0,na,0,0,0,0,Taurus,0,0,68.0,2.27,0
60272,26.0,R,559.0,0,0,12,0,0,24,0,0,8,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,5.0,0.83,0
44885,30.0,R,491.0,0,0,0,0,0,122,0,0,6,1,1,1,1,0,3,Bi-Weekly,0,0,0,0,Libra,0,0,39.0,1.3,0
6504,25.0,na,545.0,0,0,0,0,0,173,0,0,11,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,58.0,1.93,0
19653,39.0,R,570.0,3,0,70,3,0,266,0,0,16,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,65.0,2.17,0
65679,33.0,na,541.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Cancer,1,0,,0.0,0
57915,26.0,R,,6,1,34,6,0,44,0,0,5,1,1,1,0,1,0,na,0,0,0,0,Aries,0,0,10.0,0.33,1
30787,36.0,R,506.0,6,0,12,6,2,182,0,0,17,1,0,0,0,1,0,Weekly,0,0,0,0,Pisces,0,0,48.0,1.6,1
49652,42.0,R,645.0,0,0,0,0,0,137,0,0,2,1,0,0,1,0,0,Weekly,0,0,0,0,Pisces,0,1,55.0,1.83,0
6543,27.0,O,589.0,13,3,69,13,0,125,0,0,18,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,na,0,0,50.0,1.67,0
67353,31.0,na,589.0,0,0,3,0,0,0,0,0,0,1,1,1,0,1,2,Weekly,0,1,0,0,Cancer,0,0,1.0,0.14,0
17116,34.0,na,512.0,0,0,66,0,0,177,0,0,11,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,39.0,1.3,1
40380,31.0,na,,0,0,65,0,0,127,0,0,15,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,37.0,1.23,1
54070,51.0,na,554.0,0,0,1,0,0,4,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,1.0,0.03,1
65436,54.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,1,0,Leo,0,0,,0.0,0
28969,39.0,na,,0,0,8,0,0,20,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,4.0,0.13,1
4911,43.0,na,567.0,9,1,112,9,0,219,0,0,15,1,0,0,1,0,0,na,0,0,0,0,Sagittarius,0,0,44.0,1.47,1
32154,29.0,R,527.0,22,0,36,22,0,89,0,0,7,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,19.0,0.63,1
69302,40.0,na,553.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,na,0,0,1,0,Pisces,0,0,,0.0,0
50830,38.0,na,473.0,0,0,0,0,0,12,0,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Scorpio,0,0,,0.0,0
67097,23.0,na,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.0,0.03,0
28786,23.0,na,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,5.0,0.16999999999999998,0
56663,22.0,na,453.0,2,0,65,2,0,100,0,0,10,1,1,1,0,1,4,Weekly,0,0,0,0,Taurus,0,0,13.0,0.0,0
56700,31.0,na,563.0,0,0,1,0,0,3,0,0,1,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.0,0.08,0
51253,31.0,O,601.0,1,0,35,1,0,89,0,0,4,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,21.0,0.7,0
47844,27.0,na,,0,0,3,0,0,13,0,0,4,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Gemini,0,0,1.0,0.04,0
1800,34.0,R,532.0,9,0,106,9,0,202,0,0,21,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,42.0,1.4,0
55951,23.0,O,,0,0,12,0,0,15,0,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Cancer,0,0,5.0,0.26,0
18002,19.0,na,523.0,6,2,25,6,0,46,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,22.0,0.73,0
3203,26.0,R,599.0,16,0,74,16,0,155,0,0,17,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Virgo,1,0,50.0,1.67,1
18451,30.0,na,505.0,0,0,0,0,0,78,0,0,5,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,45.0,1.5,0
68801,30.0,R,511.0,5,0,13,5,0,28,0,0,4,1,0,0,0,1,0,na,0,0,0,0,Gemini,0,0,14.0,1.4,0
7301,25.0,R,,2,1,75,2,0,137,0,0,3,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,1,0,42.0,1.4,0
49542,27.0,na,445.0,1,0,31,0,0,97,0,0,5,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Cancer,1,0,27.0,0.9,0
25464,38.0,R,514.0,8,0,23,8,0,84,0,0,15,1,1,1,1,0,0,Weekly,0,0,0,0,Pisces,0,0,,0.0,0
50942,28.0,R,,0,0,37,0,0,82,0,0,1,1,1,1,0,1,0,na,0,1,0,0,Aries,0,0,23.0,0.77,0
23470,40.0,O,580.0,13,0,13,13,0,56,0,0,27,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,13.0,1.0,1
31194,38.0,na,,0,0,2,0,0,5,0,0,1,1,1,1,1,0,0,Weekly,0,0,0,0,Aries,0,0,,0.0,0
28544,37.0,O,589.0,0,0,0,0,0,183,0,0,22,1,1,1,1,0,0,na,0,0,0,0,Virgo,0,0,44.0,1.47,0
4826,25.0,R,622.0,0,0,0,0,0,207,1,0,16,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,61.0,2.03,0
42958,25.0,R,591.0,3,0,48,3,0,87,0,0,11,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,33.0,1.1,0
27861,21.0,na,632.0,0,0,42,0,0,123,0,0,2,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Libra,1,0,32.0,1.0699999999999998,0
29751,25.0,R,628.0,18,6,41,18,0,61,0,0,9,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,22.0,0.73,1
16398,23.0,na,525.0,0,0,0,0,0,158,0,0,6,1,1,1,0,1,0,Monthly,0,0,0,0,Sagittarius,0,0,34.0,1.13,0
4346,22.0,na,528.0,0,0,1,0,0,5,0,0,0,1,0,0,0,1,0,Weekly,0,1,0,0,Cancer,0,0,1.0,0.03,1
6631,32.0,na,525.0,0,0,0,0,0,46,0,0,5,1,1,1,1,0,0,Weekly,0,0,0,0,Cancer,0,1,23.0,0.77,0
25042,31.0,R,595.0,0,0,70,0,0,210,0,0,7,1,0,0,0,1,2,Semi-Monthly,0,0,0,0,Aries,0,0,45.0,1.5,1
39537,46.0,na,557.0,29,1,52,29,0,167,0,0,41,1,1,1,1,0,0,Monthly,0,0,0,0,Cancer,0,0,33.0,1.1,1
10339,41.0,O,510.0,0,0,0,0,0,219,0,0,88,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aries,0,0,68.0,2.27,0
60006,37.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Monthly,0,0,0,0,Aquarius,0,0,,0.0,0
40352,68.0,na,576.0,0,0,0,0,0,11,0,0,10,1,1,1,0,1,0,Monthly,0,0,0,0,Scorpio,0,0,,0.0,1
15797,32.0,R,,0,0,2,0,0,3,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Scorpio,0,0,1.0,0.13,0
29101,35.0,R,532.0,0,0,0,0,0,225,0,0,9,1,1,1,0,1,2,Bi-Weekly,0,0,1,0,Libra,0,0,68.0,2.27,0
63085,25.0,na,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,,0.0,0
9342,42.0,na,,0,0,11,0,0,155,0,0,5,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,47.0,1.5699999999999998,0
26874,34.0,R,426.0,6,1,74,5,0,136,0,0,22,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,34.0,1.13,1
19514,32.0,na,,0,0,0,0,1,58,0,0,2,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,24.0,0.8,0
38407,37.0,R,526.0,0,0,7,0,0,58,0,0,12,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aquarius,0,0,8.0,0.27,1
28403,39.0,O,492.0,0,0,0,0,0,202,0,0,31,1,1,1,0,1,0,na,0,0,0,0,na,1,1,64.0,2.13,0
904,49.0,R,566.0,0,0,15,0,0,244,0,0,6,1,0,0,1,0,0,Weekly,0,0,0,0,Pisces,0,0,72.0,2.4,0
6455,25.0,na,497.0,0,0,0,0,0,54,0,0,8,1,1,1,0,1,0,na,0,0,0,0,Leo,0,0,36.0,1.2,0
22200,31.0,na,516.0,0,0,0,0,0,108,0,0,4,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,49.0,1.63,0
41304,25.0,na,558.0,0,0,5,0,0,33,0,0,3,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Pisces,0,0,12.0,0.4,0
39478,24.0,na,527.0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,na,0,0,0,0,Libra,0,0,1.0,0.11,0
16514,26.0,R,591.0,0,0,0,0,2,206,0,0,22,1,1,1,0,1,0,na,0,0,0,0,Taurus,0,0,67.0,2.23,0
35770,26.0,na,,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Aquarius,0,0,,0.0,0
61715,29.0,na,,0,0,1,0,0,0,0,0,0,1,1,1,0,1,3,na,0,0,0,0,Taurus,0,0,,0.0,0
64332,31.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,,0.0,0
43785,28.0,O,538.0,36,1,36,36,0,163,0,0,13,1,0,0,0,1,0,Semi-Monthly,0,0,0,0,Capricorn,1,0,35.0,1.17,0
11052,25.0,R,521.0,0,0,0,0,0,153,0,0,3,1,1,1,0,1,0,na,0,0,0,0,Leo,0,1,61.0,2.03,0
50515,37.0,na,486.0,0,0,12,0,0,74,0,0,6,1,1,1,0,1,2,Bi-Weekly,0,0,0,1,Libra,1,0,16.0,1.23,1
21696,21.0,R,,17,5,44,16,0,83,0,0,14,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,24.0,0.83,1
48518,24.0,na,538.0,0,0,45,0,0,119,0,0,5,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,27.0,0.9,0
60457,53.0,na,455.0,0,0,3,0,0,10,0,0,2,1,1,1,1,0,2,Bi-Weekly,0,0,0,0,Libra,1,0,4.0,0.13,0
51837,38.0,na,,0,0,5,0,0,15,0,0,1,1,0,0,0,1,0,na,0,0,0,0,Leo,0,0,2.0,0.4,0
48117,22.0,na,,0,0,21,0,0,39,0,0,0,1,0,0,0,1,0,Weekly,0,0,0,0,Aries,1,0,19.0,0.63,0
8812,24.0,R,631.0,0,0,0,0,3,270,1,0,29,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,77.0,2.57,1
31021,32.0,na,599.0,0,0,72,0,0,153,0,0,6,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,16.0,0.53,0
32664,32.0,R,551.0,0,0,7,0,0,5,0,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Libra,0,0,8.0,0.27,1
14783,27.0,R,491.0,5,1,55,5,0,117,0,0,10,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,26.0,0.96,0
63866,19.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,,0.0,0
58133,22.0,na,563.0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,,0.0,0
5128,42.0,na,522.0,2,1,29,2,0,108,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,31.0,1.03,0
39672,22.0,O,556.0,6,1,20,6,0,49,0,0,20,1,1,1,0,1,0,Weekly,0,0,0,0,Pisces,0,0,7.0,0.23,1
64159,21.0,R,,1,0,3,1,0,8,0,0,2,1,1,1,1,0,2,Monthly,0,0,0,0,Aquarius,0,0,2.0,0.06999999999999999,1
5867,30.0,na,561.0,0,0,7,0,0,21,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,6.0,0.25,0
35804,25.0,na,594.0,0,0,73,0,0,183,0,0,4,1,0,0,0,1,0,na,0,0,0,0,Leo,0,0,40.0,1.33,0
38351,22.0,na,563.0,0,0,27,0,0,45,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,16.0,0.53,0
27681,32.0,na,,0,0,5,0,0,5,0,0,1,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,2.0,1.0,0
68243,43.0,na,550.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,na,0,0,0,0,Libra,0,0,,0.0,0
616,37.0,na,,0,0,0,0,1,275,0,0,8,1,0,0,0,1,0,Monthly,0,0,0,0,Aries,0,0,75.0,2.5,0
45258,69.0,na,,0,0,0,0,0,8,0,0,0,1,0,0,1,0,2,Monthly,0,0,0,0,Gemini,0,0,1.0,0.03,0
15647,28.0,O,621.0,0,0,48,0,0,65,0,0,18,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,1,0,23.0,0.77,0
10673,55.0,na,557.0,10,3,47,10,0,110,0,0,20,1,1,1,1,0,0,Monthly,0,0,0,0,na,1,0,28.0,0.93,1
30617,22.0,na,565.0,6,4,11,6,0,10,0,0,8,1,0,0,0,1,0,Monthly,0,0,0,0,Aquarius,0,0,8.0,0.27,1
15108,18.0,na,545.0,0,0,25,0,0,40,0,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,1,0,13.0,0.45,0
26894,26.0,na,644.0,8,1,0,8,0,105,0,0,7,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,31.0,1.03,1
19347,29.0,R,581.0,0,0,0,0,0,206,0,0,15,1,1,1,1,0,0,Weekly,0,0,0,0,Virgo,0,0,62.0,2.07,0
34769,28.0,R,503.0,2,0,79,2,0,203,0,0,8,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Pisces,1,0,54.0,1.8,0
41323,26.0,na,646.0,0,0,37,0,0,95,0,0,1,1,0,0,1,0,0,na,0,0,0,0,Taurus,0,0,20.0,0.91,0
11388,21.0,na,587.0,0,0,26,0,0,240,0,0,7,1,1,1,0,1,0,Weekly,0,0,0,0,Cancer,0,0,66.0,2.2,1
9006,20.0,R,468.0,14,0,45,14,0,160,0,0,22,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Virgo,0,0,30.0,1.0,1
60086,63.0,na,620.0,0,0,7,0,0,6,0,0,0,1,1,1,1,1,2,na,0,0,0,0,Leo,0,0,5.0,0.16999999999999998,0
28824,22.0,na,,0,0,25,0,0,20,0,0,0,1,1,1,0,1,0,Monthly,0,0,0,0,Aquarius,0,0,8.0,0.67,0
54473,40.0,na,,0,0,42,0,0,80,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,27.0,0.9,0
40523,21.0,R,552.0,0,0,23,0,0,57,0,0,4,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,16.0,0.62,0
60508,22.0,na,505.0,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,na,0,0,0,0,Pisces,0,0,1.0,0.03,0
16186,33.0,R,503.0,2,0,15,2,0,89,0,0,16,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Cancer,0,0,30.0,1.0,1
22683,31.0,R,524.0,33,0,72,33,0,205,0,0,15,1,1,1,1,1,2,Bi-Weekly,0,0,0,0,Virgo,0,0,31.0,1.03,0
7565,24.0,na,567.0,0,0,1,0,0,18,0,0,1,1,1,1,1,0,2,na,0,0,0,0,Pisces,0,0,6.0,0.2,1
29117,42.0,na,,2,0,16,2,0,63,0,0,3,1,0,0,0,1,0,Monthly,0,0,0,0,Taurus,0,0,12.0,0.92,0
66324,25.0,na,437.0,0,0,9,0,0,15,0,0,1,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,5.0,0.71,0
51947,36.0,na,,0,0,51,0,0,92,0,0,0,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Scorpio,0,0,38.0,1.27,0
22332,44.0,O,513.0,1,0,49,0,0,169,0,0,41,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,47.0,1.5699999999999998,0
6945,40.0,R,592.0,0,0,0,0,1,224,0,0,32,1,1,1,0,1,2,Semi-Monthly,0,0,0,0,Aries,0,0,55.0,1.83,1
59419,25.0,na,505.0,0,0,1,0,0,3,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,1,0,,0.0,0
17866,45.0,R,622.0,59,7,114,59,0,300,0,0,106,1,1,1,0,1,2,Monthly,0,0,0,0,Libra,0,0,67.0,2.23,1
37930,20.0,na,500.0,0,0,7,0,0,14,0,0,0,1,1,1,0,1,0,Monthly,0,0,0,0,Leo,0,0,10.0,0.33,0
35423,24.0,R,489.0,0,0,76,0,0,228,0,0,14,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aquarius,0,0,61.0,2.03,1
7310,46.0,R,481.0,1,0,2,1,0,3,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Virgo,1,0,,0.0,0
31379,43.0,R,594.0,1,1,131,1,0,212,0,0,35,1,1,1,1,0,3,na,0,0,0,0,Scorpio,0,0,48.0,1.6,1
63165,26.0,na,509.0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,Semi-Monthly,0,0,0,0,Sagittarius,1,0,1.0,0.0,0
37805,47.0,O,576.0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.0,0.03,0
26748,53.0,R,511.0,11,9,58,11,0,169,0,0,21,1,1,1,0,1,0,Weekly,0,0,0,0,Cancer,0,0,37.0,1.23,1
12090,22.0,R,558.0,0,0,0,0,0,67,0,0,10,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,29.0,0.97,0
50752,30.0,na,,0,0,0,0,0,38,0,0,2,1,0,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,25.0,0.83,0
12533,29.0,na,,11,2,15,11,0,35,0,0,5,1,1,1,0,1,0,Monthly,0,0,0,0,Libra,0,0,13.0,0.43,0
21074,23.0,O,502.0,0,0,0,0,0,270,0,0,43,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Libra,0,0,67.0,2.23,0
68127,23.0,na,,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,Monthly,0,0,0,0,Libra,0,0,,0.0,0
8592,29.0,na,499.0,0,0,31,0,0,111,0,0,3,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,34.0,1.13,1
63520,40.0,na,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,,0.0,0
2672,23.0,R,521.0,0,0,0,0,1,260,0,0,27,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,66.0,2.2,0
49528,33.0,na,,0,0,2,0,0,10,0,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,na,0,0,1.0,0.03,0
59214,26.0,R,526.0,0,0,18,0,0,5,0,0,0,1,0,0,0,1,0,Monthly,0,0,0,0,Gemini,0,0,2.0,2.0,0
66845,41.0,na,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weekly,0,0,0,0,Scorpio,0,0,,0.0,0
16618,26.0,R,560.0,5,0,76,5,0,116,0,0,10,1,1,1,1,0,3,Weekly,0,0,1,0,Scorpio,0,0,38.0,1.27,0
40890,33.0,R,503.0,45,1,128,44,0,298,0,0,34,1,1,1,1,0,0,na,0,0,0,0,Cancer,0,0,59.0,1.97,0
48370,30.0,na,463.0,1,0,79,1,0,225,0,0,3,1,0,0,0,1,0,Semi-Monthly,0,1,0,0,na,0,0,54.0,1.8,1
43891,46.0,na,,0,0,0,0,0,4,0,0,1,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,4.0,0.13,0
15968,28.0,R,547.0,0,0,0,0,1,192,3,1,15,1,0,0,1,1,2,Weekly,0,0,0,0,Sagittarius,0,0,64.0,2.13,0
10432,27.0,na,461.0,2,0,41,2,0,64,0,0,3,1,1,1,0,1,0,Monthly,0,0,0,0,Sagittarius,1,0,23.0,0.77,0
4439,39.0,na,,1,0,4,1,0,1,0,0,0,1,0,0,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,1.0,0.5,1
31153,30.0,R,644.0,0,0,0,0,0,193,1,0,23,1,1,1,0,1,3,Bi-Weekly,0,0,1,0,Scorpio,0,0,57.0,1.9,0
56812,21.0,na,,1,0,9,1,0,0,0,0,0,1,0,0,0,1,0,Bi-Weekly,0,1,0,0,Pisces,0,0,7.0,0.23,0
56327,27.0,na,,0,0,9,0,0,26,0,0,2,1,0,0,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,7.0,0.7,0
12482,46.0,na,631.0,0,0,0,0,0,23,0,0,6,1,0,0,0,1,2,Weekly,0,0,0,0,Capricorn,0,0,5.0,0.16999999999999998,0
60007,56.0,R,575.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,na,0,0,0,0,Virgo,0,0,,0.0,0
25514,29.0,R,528.0,24,0,32,24,0,95,0,0,19,1,1,1,0,1,2,Monthly,0,0,0,0,Virgo,0,0,21.0,0.7,1
23888,33.0,R,,0,0,0,0,1,214,1,1,44,1,1,1,0,1,0,Semi-Monthly,0,0,0,0,Capricorn,0,0,66.0,2.2,0
777,27.0,R,528.0,1,0,143,1,0,251,0,0,22,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,Scorpio,0,0,65.0,2.17,1
38886,21.0,na,,0,0,3,0,0,30,0,0,0,1,0,0,1,1,2,Weekly,0,0,0,0,na,0,0,10.0,0.33,0
31752,25.0,R,521.0,0,0,0,0,0,77,0,0,6,1,0,0,0,1,2,Bi-Weekly,0,0,1,0,Aquarius,1,0,24.0,0.8,0
